id,Município,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
315860,Santana do Deserto,261,0,0,259,0,0,0,0,249,0,744,
315870,Santana do Garambéu,0,0,0,0,0,0,0,0,0,0,0,
315880,Santana do Jacaré,0,0,0,434,0,0,0,208,0,0,0,
315890,Santana do Manhuaçu,0,119,239,465,233,0,0,113,113,339,904,
315895,Santana do Paraíso,88,249,4,147,0,0,0,0,0,93,152,
315900,Santana do Riacho,0,0,227,0,247,0,237,236,0,0,233,
315910,Santana dos Montes,0,0,0,0,0,0,0,0,0,0,0,
315990,Santo Antônio do Amparo,0,0,0,0,0,0,0,109,0,0,0,
316000,Santo Antônio do Aventureiro,0,0,0,0,0,0,0,0,0,0,0,
316010,Santo Antônio do Grama,0,0,0,0,492,247,0,0,0,0,0,
316020,Santo Antônio do Itambé,0,0,0,0,0,0,0,243,0,0,248,
316030,Santo Antônio do Jacinto,0,0,0,0,0,0,0,0,0,0,83,
316040,Santo Antônio do Monte,0,0,0,38,0,0,0,0,0,36,0,
316045,Santo Antônio do Retiro,44,993,282,144,573,571,276,0,137,0,273,
316050,Santo Antônio do Rio Abaixo,0,0,0,563,0,0,0,0,0,0,552,
316060,Santo Hipólito,282,273,0,926,311,0,0,0,0,31,0,
316070,Santos Dumont,0,0,21,0,0,0,0,21,0,0,0,
316080,São Bento Abade,0,0,0,0,0,0,0,0,198,0,0,
316090,São Brás do Suaçuí,0,0,0,285,0,0,0,0,0,0,0,
316095,São Domingos das Dores,1338,37,3322,1483,1659,368,711,886,1237,1232,2106,
316100,São Domingos do Prata,0,0,0,0,58,0,0,0,0,0,0,
316105,São Félix de Minas,0,0,0,0,0,0,0,289,0,0,0,
316110,São Francisco,321,182,127,223,352,111,36,249,71,71,88,
316120,São Francisco de Paula,0,0,0,0,0,154,0,0,0,0,0,
316130,São Francisco de Sales,0,0,0,0,0,0,0,0,0,0,0,
316140,São Francisco do Glória,0,0,0,0,0,0,0,0,0,0,0,
316150,São Geraldo,0,0,0,0,96,0,0,0,0,0,0,
316160,São Geraldo da Piedade,21,41,206,0,0,0,229,0,0,235,0,
316165,São Geraldo do Baixio,615,0,0,0,0,0,0,0,0,0,0,
316170,São Gonçalo do Abaeté,0,155,153,16,158,0,0,0,0,146,0,
316180,São Gonçalo do Pará,0,0,0,96,0,0,0,0,0,0,0,
316190,São Gonçalo do Rio Abaixo,0,0,0,102,0,0,0,0,0,0,0,
312550,São Gonçalo do Rio Preto,0,0,612,658,0,0,315,0,0,0,624,
316200,São Gonçalo do Sapucaí,0,0,0,0,0,0,0,0,0,0,0,
316210,São Gotardo,33,0,0,126,0,31,0,29,0,29,0,
316220,São João Batista do Glória,0,0,0,0,0,0,0,0,0,0,0,
316225,São João da Lagoa,0,0,1609,429,428,213,0,41,204,0,202,
316230,São João da Mata,0,0,0,0,0,0,0,0,0,0,0,
316240,São João da Ponte,307,297,111,946,474,158,193,308,193,232,464,
316245,São João das Missões,4272,170,2308,3244,3973,4271,1369,1675,2766,1332,1166,
316250,São João del Rei,24,12,0,36,0,0,11,0,11,0,0,
316255,São João do Manhuaçu,0,0,101,195,193,0,92,0,0,89,176,
316257,São João do Manteninha,0,0,0,0,191,0,0,0,0,0,0,
316260,São João do Oriente,0,0,123,0,0,0,0,0,0,0,0,
316265,São João do Pacuí,749,1198,2131,4181,1222,267,2806,2553,1613,687,1137,
316270,São João do Paraíso,366,353,44,134,357,89,172,214,425,85,169,
316280,São João Evangelista,0,62,62,64,321,0,0,187,125,0,0,
316290,São João Nepomuceno,0,39,0,0,0,0,0,0,0,0,0,
316292,São Joaquim de Bicas,0,43,0,0,0,0,0,0,34,0,0,
316294,São José da Barra,0,0,0,0,0,0,0,0,0,0,0,
316295,São José da Lapa,0,0,0,0,149,49,0,46,0,0,0,
316300,São José da Safira,255,0,0,245,0,0,0,0,0,0,0,
316310,São José da Varginha,527,0,246,0,0,0,0,0,425,21,0,
316320,São José do Alegre,0,0,0,0,0,0,0,0,0,0,0,
316330,São José do Divino,0,0,0,261,0,261,0,0,0,0,0,
316340,São José do Goiabal,0,0,0,177,0,358,175,176,705,0,178,
316350,São José do Jacuri,431,278,276,153,153,0,0,0,0,15,301,
316360,São José do Mantimento,0,39,775,772,0,0,0,365,363,0,0,
316370,São Lourenço,0,0,0,0,0,0,45,23,0,0,22,
316380,São Miguel do Anta,0,0,0,0,0,0,0,0,0,142,0,
316390,São Pedro da União,0,0,0,0,0,0,0,0,0,0,0,
316410,São Pedro do Suaçuí,0,1346,0,0,0,0,356,537,0,181,182,
316400,São Pedro dos Ferros,0,0,11,359,241,0,0,0,0,0,122,
316420,São Romão,11,105,103,486,287,94,0,176,0,171,84,
316430,São Roque de Minas,0,0,0,0,0,0,0,143,0,0,0,
316440,São Sebastião da Bela Vista,0,0,0,0,0,0,0,0,0,0,0,
316443,São Sebastião da Vargem Alegre,0,0,0,0,0,0,0,0,0,0,0,
316447,São Sebastião do Anta,371,177,524,348,0,34,489,161,0,157,467,
316450,São Sebastião do Maranhão,171,415,165,94,0,19,838,94,94,95,95,
316460,São Sebastião do Oeste,0,0,0,0,0,0,799,0,0,0,0,
316470,São Sebastião do Paraíso,0,0,0,0,0,0,0,0,0,0,0,
316480,São Sebastião do Rio Preto,0,0,0,619,0,0,617,621,0,0,632,
316490,São Sebastião do Rio Verde,0,0,0,0,0,0,0,0,0,0,0,
316520,São Thomé das Letras,0,0,0,0,0,0,144,0,0,0,0,
316500,São Tiago,0,94,0,0,0,0,0,0,91,0,0,
316510,São Tomás de Aquino,0,0,0,0,141,0,0,0,0,0,0,
316530,São Vicente de Minas,0,0,0,0,0,0,0,0,0,0,0,
316540,Sapucaí-Mirim,0,0,0,0,0,0,0,0,0,0,0,
316550,Sardoá,0,0,0,0,0,0,0,0,0,0,0,
316553,Sarzedo,43,0,0,0,38,37,0,0,0,0,0,
316556,Sem-Peixe,339,0,0,0,354,0,0,0,0,0,0,
316557,Senador Amaral,0,0,0,0,0,0,0,0,0,0,0,
316560,Senador Cortes,0,0,0,505,0,0,0,489,0,0,0,
316570,Senador Firmino,142,0,0,0,0,0,0,0,0,0,128,
316580,Senador José Bento,0,0,0,0,0,0,0,0,0,587,0,
316590,Senador Modestino Gonçalves,0,391,0,875,221,0,0,0,0,0,0,
316600,Senhora de Oliveira,0,0,0,176,0,0,0,0,0,0,17,
316610,Senhora do Porto,0,276,0,573,0,0,0,0,0,0,0,
316620,Senhora dos Remédios,98,0,0,0,0,196,0,0,0,0,0,
316630,Sericita,706,137,0,14,0,0,0,0,0,135,0,
316640,Seritinga,0,0,0,0,0,0,0,0,0,0,0,
316650,Serra Azul de Minas,0,0,0,0,237,0,0,0,0,0,0,
316660,Serra da Saudade,1159,0,0,0,0,0,0,0,0,0,0,
316680,Serra do Salitre,0,0,0,0,94,0,0,445,265,175,0,
316670,Serra dos Aimorés,0,0,0,0,0,0,0,0,0,0,0,
316690,Serrania,0,0,0,0,0,0,0,0,0,128,0,
316695,Serranópolis de Minas,0,0,0,0,224,0,0,0,0,0,0,
316700,Serranos,0,0,0,0,0,0,0,0,0,0,0,
316710,Serro,0,0,46,96,0,24,514,14,327,47,327,
316720,Sete Lagoas,28,9,18,9,23,14,13,9,9,13,25,
316555,Setubinha,92,88,173,735,182,449,86,341,845,0,0,
316730,Silveirânia,0,0,0,0,0,0,0,0,0,0,0,
316740,Silvianópolis,0,0,0,0,0,0,0,0,0,0,0,
316750,Simão Pereira,0,0,0,0,0,0,0,0,0,0,0,
316760,Simonésia,174,168,836,1038,217,324,469,829,463,2099,3056,
316770,Sobrália,0,0,164,0,0,0,0,0,0,0,0,
316780,Soledade de Minas,0,0,0,0,0,348,502,166,165,0,0,
316790,Tabuleiro,0,0,0,0,0,0,0,0,0,0,0,
316800,Taiobeiras,471,161,32,0,321,159,61,3,6,208,0,
316805,Taparuba,0,299,0,0,639,0,0,0,0,0,0,
316810,Tapira,0,0,0,0,0,0,0,0,0,0,0,
316820,Tapiraí,0,0,0,0,0,0,0,0,0,0,0,
316830,Taquaraçu de Minas,0,0,0,264,262,0,0,0,0,0,0,
316840,Tarumirim,7,137,0,28,14,14,0,0,0,0,0,
316850,Teixeiras,0,0,0,0,0,0,0,0,0,0,0,
316860,Teófilo Otoni,118,138,46,223,222,199,20,157,142,64,49,
316870,Timóteo,486,278,15,222,85,24,35,23,103,295,124,
316880,Tiradentes,0,0,0,0,0,0,0,0,0,0,0,
316890,Tiros,0,0,0,0,0,0,144,0,0,146,0,
316900,Tocantins,509,123,183,253,189,63,0,0,12,12,179,
316905,Tocos do Moji,0,0,0,253,0,0,0,0,0,0,0,
316910,Toledo,0,0,0,0,0,0,0,0,0,0,0,
316920,Tombos,0,0,0,0,0,0,0,0,0,0,0,
316930,Três Corações,84,107,26,11,41,14,26,26,103,13,38,
316935,Três Marias,76,36,0,106,139,138,132,65,161,96,126,
316940,Três Pontas,0,19,18,56,0,0,18,18,0,0,53,
316950,Tumiritinga,168,0,0,0,0,0,0,0,0,0,0,
316960,Tupaciguara,0,42,0,0,0,0,0,0,0,39,0,
316970,Turmalina,58,167,11,0,22,218,52,52,51,51,51,
316980,Turvolândia,0,0,0,0,0,0,0,0,0,0,0,
316990,Ubá,74,3,4,49,78,48,18,18,0,27,0,
317000,Ubaí,507,81,16,514,511,423,49,325,565,16,319,
317005,Ubaporanga,249,16,876,249,1409,165,48,878,1433,1271,1981,
317010,Uberaba,0,0,0,3,0,0,0,0,0,0,0,
317020,Uberlândia,2,0,3,2,1,2,8,5,6,1,3,
317030,Umburatiba,0,0,0,0,0,0,0,0,0,0,0,
317040,Unaí,148,245,9,245,128,13,37,194,6,6,24,
317043,União de Minas,0,0,0,0,0,0,0,0,0,0,225,
317047,Uruana de Minas,36,0,0,0,0,0,301,0,30,0,0,
317050,Urucânia,98,95,95,0,0,0,0,0,0,0,0,
317052,Urucuia,0,0,0,221,288,0,0,131,193,189,62,
317057,Vargem Alegre,152,0,0,155,31,0,151,0,151,0,302,
317060,Vargem Bonita,0,0,0,0,0,0,0,0,0,452,0,
317065,Vargem Grande do Rio Pardo,0,0,0,423,21,0,0,0,20,20,0,
317070,Varginha,9,0,0,16,0,16,0,0,8,0,15,
317075,Varjão de Minas,167,0,0,165,0,0,0,0,0,146,144,
317080,Várzea da Palma,697,306,275,698,637,22,132,105,78,129,128,
317090,Varzelândia,1202,71,1366,1673,1831,1413,813,1168,914,355,1521,
317100,Vazante,0,0,15,659,51,0,0,97,339,29,96,
317103,Verdelândia,125,0,0,0,0,235,0,0,0,0,0,
317107,Veredinha,0,0,0,0,0,0,0,0,0,0,0,
317110,Veríssimo,0,0,0,0,0,0,0,0,0,0,0,
317115,Vermelho Novo,439,213,851,2133,213,0,0,205,819,1022,408,
317120,Vespasiano,96,3,2,1,66,0,0,0,0,8,65,
317130,Viçosa,0,14,0,0,27,0,0,0,0,0,13,
317140,Vieiras,0,0,0,0,0,0,0,0,0,0,0,
317160,Virgem da Lapa,567,205,68,294,294,22,0,71,0,0,0,
317170,Virgínia,0,0,0,0,0,0,0,0,0,0,0,
317180,Virginópolis,0,0,0,0,0,0,92,0,0,0,0,
317190,Virgolândia,0,0,0,0,178,0,0,0,0,0,0,
317200,Visconde do Rio Branco,57,27,27,26,78,0,25,0,0,24,0,
317210,Volta Grande,0,0,185,0,0,0,0,0,0,0,0,
317220,Wenceslau Braz,0,0,0,0,0,0,0,0,0,0,0,
310000,Município ignorado - MG,0,0,0,0,0,0,0,0,0,0,0,
320010,Afonso Cláudio,227,95,127,933,677,42,154,369,555,185,93,
320016,Água Doce do Norte,84,0,0,0,0,0,0,0,0,0,84,
320013,Águia Branca,108,0,0,0,0,0,0,0,0,0,99,
320020,Alegre,0,0,0,0,0,0,0,0,0,0,0,
320030,Alfredo Chaves,0,138,0,0,0,143,67,0,0,0,0,
320035,Alto Rio Novo,161,0,324,0,0,0,128,0,0,0,0,
320040,Anchieta,0,0,49,0,41,0,0,0,0,0,0,
320050,Apiacá,0,127,0,0,0,133,0,0,0,0,0,
320060,Aracruz,0,0,0,0,0,12,0,0,0,0,0,
320070,Atilio Vivacqua,113,0,0,0,0,99,0,0,0,0,0,
320080,Baixo Guandu,105,168,10,0,34,34,0,32,0,95,0,
320090,Barra de São Francisco,5,0,0,25,24,0,46,0,22,0,0,
320100,Boa Esperança,0,0,0,0,0,0,0,66,0,0,0,
320110,Bom Jesus do Norte,0,0,0,0,0,0,0,0,0,0,0,
320115,Brejetuba,1005,269,2433,2097,1089,502,316,629,1882,703,156,
320120,Cachoeiro de Itapemirim,51,0,0,11,0,5,0,0,5,0,5,
320130,Cariacica,17,6,0,17,46,17,16,13,21,1,0,
320140,Castelo,31,0,3,0,0,0,0,27,0,0,0,
320150,Colatina,19,9,0,0,0,9,17,16,0,0,0,
320160,Conceição da Barra,0,0,0,0,35,0,0,0,64,0,0,
320170,Conceição do Castelo,0,0,0,0,0,0,0,0,0,0,0,
320180,Divino de São Lourenço,0,0,0,0,0,0,0,0,0,0,0,
320190,Domingos Martins,64,62,92,189,125,31,0,0,58,87,173,
320200,Dores do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,
320210,Ecoporanga,0,0,0,0,0,0,0,0,0,0,0,
320220,Fundão,0,0,0,0,0,0,156,0,0,98,193,
320225,Governador Lindenberg,0,0,96,0,0,0,0,0,0,0,0,
320230,Guaçuí,0,0,0,0,0,0,0,0,0,0,0,
320240,Guarapari,2,1,48,29,19,93,26,42,0,0,0,
320245,Ibatiba,0,0,0,9,221,88,0,0,119,313,1275,
320250,Ibiraçu,0,0,0,0,0,0,0,82,0,0,79,
320255,Ibitirama,0,0,0,0,0,0,106,0,0,0,0,
320260,Iconha,0,0,0,0,0,0,0,0,0,0,0,
320265,Irupi,0,93,186,171,85,84,78,232,0,227,374,
320270,Itaguaçu,144,281,71,71,71,0,135,67,135,0,0,
320280,Itapemirim,0,0,0,0,0,0,0,0,0,29,0,
320290,Itarana,662,186,94,184,0,93,88,88,177,0,89,
320300,Iúna,39,38,152,73,146,73,34,0,101,0,134,
320305,Jaguaré,0,0,0,0,0,0,0,36,0,0,0,
320310,Jerônimo Monteiro,0,0,89,92,0,0,0,0,0,0,0,
320313,João Neiva,0,0,0,0,0,63,59,0,0,58,0,
320316,Laranja da Terra,185,9,9,0,185,648,263,0,0,0,0,
320320,Linhares,16,23,23,7,7,14,6,6,0,78,154,
320330,Mantenópolis,0,0,0,74,0,0,0,0,0,0,0,
320332,Marataízes,0,0,0,0,0,0,0,0,0,0,0,
320334,Marechal Floriano,0,0,0,0,139,69,127,63,62,61,121,
320335,Marilândia,391,0,281,0,179,0,0,0,0,8,0,
320340,Mimoso do Sul,0,0,37,0,0,0,0,0,37,37,0,
320350,Montanha,0,0,0,0,0,0,0,0,0,0,0,
320360,Mucurici,0,0,0,0,0,0,0,0,0,0,0,
320370,Muniz Freire,11,54,54,54,0,55,0,0,53,0,0,
320380,Muqui,217,14,209,625,69,69,0,0,448,191,0,
320390,Nova Venécia,23,0,22,22,0,22,0,0,4,0,2,
320400,Pancas,65,375,54,186,139,0,0,86,0,42,127,
320405,Pedro Canário,0,0,0,0,0,0,0,0,0,38,75,
320410,Pinheiros,0,0,0,42,0,0,0,0,0,0,0,
320420,Piúma,0,0,0,0,0,54,0,0,0,0,0,
320425,Ponto Belo,0,0,0,0,142,0,0,0,0,0,0,
320430,Presidente Kennedy,0,0,0,0,0,0,0,0,0,0,0,
320435,Rio Bananal,0,0,0,0,57,0,0,0,0,0,0,
320440,Rio Novo do Sul,0,0,0,0,0,0,0,0,0,0,0,
320450,Santa Leopoldina,162,236,78,82,245,1065,233,31,155,388,31,
320455,Santa Maria de Jetibá,0,0,29,0,0,86,0,0,0,0,0,
320460,Santa Teresa,99,241,241,46,46,0,0,42,0,84,125,
320465,São Domingos do Norte,383,491,366,374,0,124,233,116,115,0,0,
320470,São Gabriel da Palha,0,0,0,0,155,0,0,0,28,27,0,
320480,São José do Calçado,0,0,0,0,0,0,0,0,0,0,0,
320490,São Mateus,0,0,0,0,0,0,75,65,24,16,8,
320495,São Roque do Canaã,192,371,277,0,0,0,0,81,81,8,0,
320500,Serra,3,0,2,0,0,2,0,0,0,2,0,
320501,Sooretama,46,43,42,0,41,81,0,146,0,0,0,
320503,Vargem Alta,56,54,54,313,52,0,0,0,0,0,0,
320506,Venda Nova do Imigrante,0,0,0,0,48,0,0,0,0,0,41,
320510,Viana,17,83,49,31,3,0,14,0,0,26,13,
320515,Vila Pavão,0,0,0,0,0,0,0,107,0,0,0,
320517,Vila Valério,0,71,142,145,72,72,0,0,0,0,0,
320520,Vila Velha,0,0,0,0,2,0,0,0,0,0,0,
320530,Vitória,0,0,0,0,0,6,0,3,0,3,0,
320000,Município ignorado - ES,0,0,0,0,0,0,0,0,0,0,0,
330010,Angra dos Reis,34,55,47,0,0,6,0,0,0,0,0,
330015,Aperibé,0,0,0,0,0,0,0,0,0,0,0,
330020,Araruama,1,9,0,0,0,0,0,0,0,0,0,
330022,Areal,0,0,0,88,0,86,0,0,0,0,0,
330023,Armação dos Búzios,0,0,0,0,0,0,0,0,0,0,0,
330025,Arraial do Cabo,0,0,0,0,36,0,0,0,0,0,0,
330030,Barra do Piraí,0,0,0,0,0,0,0,0,0,0,0,
330040,Barra Mansa,4,6,6,0,0,6,0,0,11,6,0,
330045,Belford Roxo,0,0,0,0,0,0,0,0,0,0,0,
330050,Bom Jardim,162,38,0,39,0,0,0,0,38,38,0,
330060,Bom Jesus do Itabapoana,0,0,0,0,0,0,0,0,0,0,0,
330070,Cabo Frio,6,0,0,0,0,0,0,0,0,0,0,
330080,Cachoeiras de Macacu,19,18,0,0,18,0,18,54,18,35,18,
330090,Cambuci,0,0,0,0,0,0,0,0,0,0,0,
330100,Campos dos Goytacazes,2,0,2,0,2,0,0,4,0,0,0,
330110,Cantagalo,51,98,0,0,0,5,0,51,0,0,0,
330093,Carapebus,0,0,0,0,0,0,0,0,0,0,0,
330115,Cardoso Moreira,0,0,0,0,0,0,0,0,0,0,0,
330120,Carmo,0,0,0,0,0,0,0,0,0,0,0,
330130,Casimiro de Abreu,0,34,33,0,0,0,0,0,0,0,0,
330095,Comendador Levy Gasparian,0,0,0,0,0,0,0,0,0,0,0,
330140,Conceição de Macabu,0,0,0,0,0,0,0,0,0,0,0,
330150,Cordeiro,0,0,0,0,0,48,48,0,0,0,0,
330160,Duas Barras,96,0,0,0,0,0,0,0,0,0,0,
330170,Duque de Caxias,0,0,0,0,1,0,0,0,0,0,0,
330180,Engenheiro Paulo de Frontin,8,0,0,0,75,0,0,0,0,0,0,
330185,Guapimirim,0,0,0,0,0,0,0,0,0,0,0,
330187,Iguaba Grande,0,0,0,0,0,0,0,0,0,0,0,
330190,Itaboraí,0,0,4,0,0,0,0,0,0,0,0,
330200,Itaguaí,0,1,19,9,9,0,0,0,8,0,0,
330205,Italva,0,69,0,0,0,0,0,69,0,0,0,
330210,Itaocara,0,0,178,0,0,0,0,0,0,0,0,
330220,Itaperuna,11,0,2,1,1,0,0,0,0,0,2,
330225,Itatiaia,0,0,0,0,0,0,0,0,0,0,0,
330227,Japeri,21,1,0,0,0,0,0,0,0,0,0,
330230,Laje do Muriaé,257,0,125,0,0,0,0,0,0,0,0,
330240,Macaé,0,0,5,0,0,0,4,0,0,0,0,
330245,Macuco,0,0,0,0,0,0,0,0,0,0,0,
330250,Magé,0,0,4,18,4,43,4,9,0,0,0,
330260,Mangaratiba,0,0,0,0,0,0,0,0,0,0,0,
330270,Maricá,66,8,8,0,0,7,0,0,0,0,0,
330280,Mendes,0,0,0,0,56,0,0,0,0,0,0,
330285,Mesquita,0,0,0,0,6,6,0,0,0,0,0,
330290,Miguel Pereira,203,0,0,0,4,0,0,0,0,0,0,
330300,Miracema,38,0,0,0,0,0,0,0,38,0,0,
330310,Natividade,0,0,0,0,66,0,0,0,0,67,0,
330320,Nilópolis,0,0,0,0,0,0,0,0,0,0,0,
330330,Niterói,0,0,0,0,0,0,0,0,0,0,2,
330340,Nova Friburgo,11,6,6,5,5,11,0,0,0,5,0,
330350,Nova Iguaçu,4,0,1,0,1,0,2,0,1,0,0,
330360,Paracambi,24,0,0,0,0,21,0,0,0,0,2,
330370,Paraíba do Sul,0,0,0,0,24,0,24,24,0,0,23,
330380,Parati,61,114,252,293,26,0,25,5,0,0,0,
330385,Paty do Alferes,0,0,0,0,0,0,0,0,0,0,0,
330390,Petrópolis,0,0,0,0,0,0,0,0,0,0,0,
330395,Pinheiral,0,0,0,0,0,0,0,0,0,0,0,
330400,Piraí,0,0,0,38,0,0,0,0,0,0,0,
330410,Porciúncula,0,0,54,0,0,0,0,0,0,0,0,
330411,Porto Real,0,0,0,0,0,0,0,0,0,0,0,
330412,Quatis,0,0,0,0,0,0,0,0,0,0,73,
330414,Queimados,15,7,0,0,0,0,0,0,0,0,0,
330415,Quissamã,0,0,0,0,0,0,0,0,0,0,0,
330420,Resende,8,0,0,0,0,0,0,0,8,0,0,
330430,Rio Bonito,19,37,18,0,18,0,0,0,0,0,0,
330440,Rio Claro,0,0,0,0,57,0,0,0,0,0,0,
330450,Rio das Flores,0,0,0,0,0,0,0,0,0,0,0,
330452,Rio das Ostras,0,0,0,0,0,0,0,0,0,0,0,
330455,Rio de Janeiro,5,2,2,4,3,1,1,0,0,0,0,
330460,Santa Maria Madalena,0,0,0,388,0,0,0,98,0,0,0,
330470,Santo Antônio de Pádua,75,0,0,0,0,0,0,0,0,0,0,
330480,São Fidélis,107,51,76,32,16,0,27,0,0,0,0,
330475,São Francisco de Itabapoana,0,0,0,0,0,0,24,0,0,0,0,
330490,São Gonçalo,0,0,0,0,0,0,0,0,0,0,0,
330500,São João da Barra,0,0,0,0,0,0,0,0,0,0,0,
330510,São João de Meriti,0,0,0,0,0,2,0,0,0,0,0,
330513,São José de Ubá,0,0,0,0,0,0,0,139,0,0,0,
330515,São José do Vale do Rio Preto,51,0,0,0,0,0,0,0,0,0,47,
330520,São Pedro da Aldeia,0,0,0,0,0,0,0,0,0,0,0,
330530,São Sebastião do Alto,0,111,0,112,0,0,0,0,0,0,0,
330540,Sapucaia,119,0,0,0,57,0,57,57,0,0,0,
330550,Saquarema,48,0,14,108,0,13,0,0,0,12,0,
330555,Seropédica,14,0,0,13,0,0,12,0,12,0,0,
330560,Silva Jardim,0,0,0,0,0,0,0,0,0,0,0,
330570,Sumidouro,69,0,0,0,0,0,0,0,0,0,0,
330575,Tanguá,0,0,0,0,0,0,0,0,0,0,0,
330580,Teresópolis,0,0,12,0,18,0,0,0,12,0,6,
330590,Trajano de Moraes,0,101,0,681,0,0,97,0,0,0,0,
330600,Três Rios,0,13,0,13,51,0,0,0,0,0,0,
330610,Valença,0,0,0,14,0,0,0,0,0,0,0,
330615,Varre-Sai,0,0,0,0,104,0,0,0,0,0,0,
330620,Vassouras,0,0,0,0,0,0,0,0,28,28,0,
330630,Volta Redonda,0,0,0,0,0,0,4,0,0,0,4,
330000,Município ignorado - RJ,0,0,0,0,0,0,0,0,0,0,0,
350010,Adamantina,3,0,0,0,3,0,0,29,0,0,28,
350020,Adolfo,0,0,27,0,0,0,0,0,0,0,0,
350030,Aguaí,0,0,0,0,31,0,0,0,0,0,0,
350040,Águas da Prata,0,0,129,0,0,0,0,0,0,0,0,
350050,Águas de Lindóia,0,0,0,0,0,0,0,0,0,0,0,
350055,Águas de Santa Bárbara,0,0,0,0,0,0,0,0,0,335,0,
350060,Águas de São Pedro,0,0,0,0,0,0,0,0,0,312,0,
350070,Agudos,0,0,0,0,58,0,0,0,0,27,0,
350075,Alambari,0,0,0,0,0,0,0,0,0,177,0,
350080,Alfredo Marcondes,0,0,0,0,0,0,0,0,0,0,0,
350090,Altair,0,0,0,0,0,0,0,0,0,0,0,
350100,Altinópolis,0,0,0,0,0,0,0,0,0,0,0,
350110,Alto Alegre,0,0,0,0,0,0,0,0,0,0,0,
350115,Alumínio,0,0,61,0,0,0,0,56,0,0,218,
350120,Álvares Florence,0,0,0,0,0,0,0,0,0,0,0,
350130,Álvares Machado,44,0,0,0,0,0,0,0,41,0,0,
350140,Álvaro de Carvalho,0,0,0,0,0,0,0,0,0,0,0,
350150,Alvinlândia,0,697,349,0,0,0,0,0,631,314,626,
350160,Americana,0,0,0,0,0,0,0,0,0,0,0,
350170,Américo Brasiliense,0,0,0,0,0,0,0,27,0,0,0,
350180,Américo de Campos,0,0,0,0,175,0,0,0,0,0,0,
350190,Amparo,0,0,15,0,0,0,0,29,0,14,0,
350200,Analândia,0,0,0,0,0,0,0,0,0,0,0,
350210,Andradina,18,0,0,36,0,0,0,0,17,35,0,
350220,Angatuba,0,44,0,0,0,0,0,0,41,0,0,
350230,Anhembi,19,0,0,0,0,0,0,0,159,0,0,
350240,Anhumas,0,0,0,0,0,0,0,0,0,0,0,
350250,Aparecida,0,27,0,0,0,0,0,0,28,0,28,
350260,Aparecida d'Oeste,0,0,0,0,0,0,0,0,0,0,0,
350270,Apiaí,39,0,0,4,4,0,0,0,0,4,0,
350275,Araçariguama,0,0,0,0,0,0,0,0,0,0,0,
350280,Araçatuba,0,0,5,6,5,0,0,0,5,0,1,
350290,Araçoiaba da Serra,42,38,0,0,36,0,0,0,0,31,0,
350300,Aramina,0,0,0,0,0,0,0,0,0,0,0,
350310,Arandu,0,0,0,0,0,0,0,0,0,0,0,
350315,Arapeí,0,0,0,0,0,0,0,0,0,0,0,
350320,Araraquara,5,0,0,5,0,0,0,9,0,4,0,
350330,Araras,0,18,9,8,0,0,0,0,8,0,0,
350335,Arco-Íris,0,0,0,0,524,0,0,0,0,0,0,
350340,Arealva,0,0,0,0,0,0,0,0,0,0,0,
350350,Areias,0,0,0,0,0,0,0,0,0,0,0,
350360,Areiópolis,0,0,0,0,0,0,0,0,0,0,0,
350370,Ariranha,0,0,0,0,0,0,0,0,0,0,0,
350380,Artur Nogueira,0,47,46,0,0,0,0,2,2,0,0,
350390,Arujá,0,13,49,0,0,0,0,12,0,0,12,
350395,Aspásia,0,0,0,0,0,0,0,0,0,0,0,
350400,Assis,11,0,0,0,0,0,0,2,0,0,19,
350410,Atibaia,8,8,8,8,0,0,0,0,8,7,14,
350420,Auriflama,0,0,0,0,0,0,0,0,0,0,0,
350430,Avaí,0,0,0,0,0,0,0,0,0,0,0,
350440,Avanhandava,0,0,0,0,0,0,0,0,0,0,0,
350450,Avaré,12,0,12,0,12,0,0,0,0,11,0,
350460,Bady Bassitt,0,0,0,0,67,0,0,0,0,0,0,
350470,Balbinos,0,0,0,0,0,0,0,0,0,0,0,
350480,Bálsamo,0,0,0,0,0,0,0,0,0,0,0,
350490,Bananal,0,0,0,0,0,0,0,0,0,0,0,
350500,Barão de Antonina,0,0,1058,0,0,0,0,301,0,0,0,
350510,Barbosa,0,0,0,0,0,0,0,0,0,0,0,
350520,Bariri,0,0,0,0,0,0,0,0,0,0,0,
350530,Barra Bonita,0,0,0,0,0,0,0,0,0,28,0,
350535,Barra do Chapéu,0,0,0,382,0,0,181,0,0,0,0,
350540,Barra do Turvo,787,904,779,0,779,0,0,255,1277,641,129,
350550,Barretos,9,9,0,0,18,0,0,0,0,0,0,
350560,Barrinha,0,0,0,0,0,0,0,65,32,32,0,
350570,Barueri,0,0,0,0,0,0,0,0,0,0,0,
350580,Bastos,0,0,0,0,0,0,0,0,0,0,0,
350590,Batatais,0,0,0,0,0,0,0,17,0,0,0,
350600,Bauru,3,8,8,0,6,0,0,5,14,5,5,
350610,Bebedouro,0,0,0,0,0,0,0,13,13,13,0,
350620,Bento de Abreu,0,0,0,0,0,0,0,0,0,0,0,
350630,Bernardino de Campos,0,0,0,0,0,0,0,0,0,0,0,
350635,Bertioga,0,0,0,21,0,0,0,0,53,17,0,
